,label,pca1,pca2,pca3
581,1,-6.346767698,2.187635278,-4.172776094
582,1,-1.467441276,3.119109089,-2.977802396
583,1,-2.93862052,4.422798367,-3.314632383
584,1,-7.1433523,2.386148134,-4.369044403
585,1,-1.484191251,4.34924982,-3.03860694
586,1,1.675903642,0.466111899,-0.397618173
587,2,-0.823879035,-0.314496683,-1.179887358
588,2,-0.626160523,-0.927364609,-0.74078141
589,1,-2.648887147,4.201412247,-3.15961063
590,1,-0.548886178,2.146728587,-3.40301589
591,2,1.955867318,-0.063284855,-0.164678537
592,1,-0.140821887,4.677350928,-3.020125426
593,1,-0.488985568,1.47874287,-3.270209683
594,1,-0.605271099,6.220227229,-3.264290074
595,2,-2.087718565,-1.732479817,-1.542554014
596,1,-2.259590256,3.410346911,-4.15862065
597,1,0.287096337,4.184744566,-3.143768527
598,1,-2.791049733,0.085266361,-3.61337292
599,2,-0.539183434,-0.809755099,-1.537624728
600,2,0.873801802,-1.333962274,-1.282222908
601,2,-5.182256144,-2.39008175,-1.542996246
602,1,0.603662186,2.351164137,-3.722148728
603,1,-0.990686343,0.152323672,-1.968614958
604,1,-5.851741436,0.468807211,-4.058870491
605,1,-2.894867043,3.991413454,-3.333957896
606,2,0.832324738,-1.315183411,-0.61068429
607,1,-2.362908237,1.606138828,-0.874689629
608,1,-5.941854042,0.512121741,-3.591749875
609,2,-0.61578898,-0.943754183,-0.908788838
610,1,2.216513995,0.18645492,-1.809937869
611,2,0.703957237,-1.310502222,-0.516480197
612,1,-2.027839022,1.150372638,-4.020502914
613,1,-0.137719315,1.823814369,-3.620246152
614,1,-4.235029297,2.428779129,-3.905018794
615,1,0.015187585,4.015719708,-2.898097223
616,2,-1.24481257,-2.092464248,-1.539326888
617,1,0.079371335,4.013379114,-2.945199269
618,1,-2.470239545,4.462862568,-4.244702142
619,2,-0.228819348,-1.244019205,-0.734165465
620,1,-4.219471984,2.404194767,-4.157029936
621,1,-5.698657637,-0.029391485,-4.254275655
622,1,-0.690286062,1.127146829,-3.218559753
623,1,-2.994991189,4.96565716,-4.094959562
624,2,-2.164324112,-1.866478901,-0.913718123
625,1,0.19698373,4.228059096,-2.67664791
626,1,-4.705766723,-0.5969005,-4.53745435
627,2,-2.174695654,-1.850089327,-0.745710695
628,1,-0.131277954,5.065894771,-3.031280762
629,1,-2.127512322,4.455905624,-3.219570151
630,2,0.465322304,-0.844617384,-1.351187767
631,1,-2.049867936,5.24792836,-3.960186182
632,2,-1.564296887,-0.362408918,1.814598519
633,2,-1.728998022,0.242774072,-1.201519668
634,1,-3.474356754,0.366305391,-1.516376652
635,1,-6.256655091,2.144320747,-4.639896711
636,1,-4.841288135,3.779624643,-4.025881167
637,1,-2.221335362,3.448980251,-3.785704126
638,1,1.701675072,0.427184343,-0.747374965
639,1,-0.360648671,5.601148376,-2.592601187
640,1,-6.032180114,1.085545469,-4.777661424
641,1,-1.967298688,1.307808972,-0.839908749
642,2,-5.238626814,-1.847222957,-2.323323425
643,2,-6.199681844,-0.716322019,-1.446628357
644,1,-2.373175038,3.590227285,-4.226108331
645,1,-0.756182928,1.745463519,-3.807708573
646,1,-0.334719814,5.560174441,-3.012619758
647,1,-1.297971168,3.251841201,-3.549288178
648,1,-3.064702204,4.659304295,-3.232139893
649,1,-2.209438192,0.173578129,-3.699346386
650,1,-3.128885954,4.66164489,-3.185037847
651,1,-1.848423394,3.087432693,-4.375850912
652,1,-7.171003676,2.398667376,-3.921351991
653,2,-4.727223295,-3.477287446,-1.759526988
654,1,-5.102656445,-0.636305404,-3.912598204
655,1,0.206161225,4.356777306,-3.190253641
656,1,0.45561956,2.111866301,-3.216578929
657,1,-0.787067245,6.007887842,-3.485739386
658,1,-6.253157336,1.304870041,-4.098343505
659,2,0.548906916,-0.79591661,-0.787785148
660,1,-2.908692731,3.997673075,-3.11011169
661,1,-1.337725713,3.299074757,-2.905423401
662,2,-0.890449687,-1.154826599,-1.18758826
663,2,0.223888147,-1.010908052,-1.243328729
664,1,0.426354447,3.692805491,-3.115327484
665,1,-6.307013153,2.140401721,-4.81664087
666,2,-5.760863605,-1.051755478,-2.11155103
667,1,-3.851513811,2.118384153,-3.674556644
668,1,-1.989659552,3.27983231,-3.995646181
669,1,-6.282218894,1.38467173,-3.750210362
670,1,-2.361531232,5.126137059,-3.070650101
671,2,-1.933595927,-1.57265486,-1.849739317
672,2,-1.439076937,-1.469466369,-2.034271615
673,1,-4.721324037,-0.572316139,-4.285443208
674,1,-5.798781783,0.944852221,-5.015277321
675,1,1.47818513,1.078979825,-0.836724122
676,2,0.562732604,-0.802176231,-1.011631354
677,2,-1.345482536,-0.067620903,-0.971057518
678,1,-5.841990473,0.981955824,-4.315573767
679,1,-0.398903565,5.562515036,-2.965517711
680,1,-1.795419149,2.091208292,-2.661073061
681,1,-2.237720285,3.87849803,-3.376840892
682,1,-5.343140188,0.803113737,-4.154294438
683,1,-6.925905018,2.291950486,-4.400841351
684,2,-2.422757699,-2.052153149,-0.268328077
685,1,-0.346822982,5.594888755,-2.816447393
686,2,0.151565741,-0.479262014,-0.794401092
687,1,-2.225617117,3.843783716,-3.573013256
688,1,-6.05810897,1.126519404,-4.357642854
689,1,-2.167266866,4.50313918,-2.575705374
690,1,-6.939730706,2.298210107,-4.176995145
691,1,-1.455338108,3.084394775,-3.173974761
692,1,-3.162769252,0.62335357,-1.814230538
693,2,1.64342364,-0.901035128,-1.429380888
694,2,-2.013992268,-2.406725155,-1.633594013
695,1,-2.433342118,3.672418263,-3.374443998
696,1,-6.320838842,2.146661342,-4.592794664
697,2,-4.741048983,-3.471027825,-1.535680782
698,2,-1.676551703,-2.055394034,-1.759784275
699,2,0.681804552,-0.742529419,-2.03871336
700,2,-4.791407045,-3.474946851,-1.712424941
701,3,2.295701058,-0.424881107,-1.211254466
702,1,-2.388732352,3.614811646,-3.974097189
703,1,-1.233787418,3.249500606,-3.596390224
704,1,-3.496717619,2.338328729,-4.672114084
705,1,-3.935535857,2.673762188,-4.00719141
706,1,-1.428051784,3.872498485,-4.091334951
707,2,-2.368960021,-1.227091448,-1.240655422
708,1,-1.534549314,4.345330794,-3.2153511
709,1,-0.515158493,6.176912699,-3.73141069
710,1,-6.831764797,2.643196313,-4.66689829
711,2,-0.792977012,-1.538985077,-2.17973715
712,1,-5.53068718,0.189207524,-3.808980136
713,1,-5.828738253,0.591265799,-4.796322428
714,1,-1.649602474,3.707392654,-3.668919487
715,1,-2.419881483,4.466781595,-4.067957983
716,1,-0.900629994,2.935186605,-3.542672233
717,1,-3.010548503,4.990241521,-3.84294842
718,1,-1.939647311,1.29528973,-1.287601161
719,1,1.481639276,1.089109778,-0.8925629
720,1,-1.924089998,1.270705369,-1.539612303
721,1,-2.153441178,4.496879559,-2.799551581
722,1,-5.81089981,0.367160963,-3.979967658
723,2,-0.915099887,-1.772477415,-2.093694827
724,1,-3.306578692,4.708608981,-3.797105675
725,2,0.274246209,-1.006989026,-1.06658457
726,1,-5.724586493,0.01158245,-3.834257085
727,1,1.25405465,2.72649085,-2.771962923
728,1,-2.289800867,3.84612431,-3.525911209
729,1,-5.877670292,0.509781146,-3.638851921
730,1,-6.549187525,1.023237501,-4.052500761
731,2,0.496402672,-0.694485005,-1.020959507
732,1,-0.553169319,1.481083464,-3.223107637
733,1,-2.786766592,0.750911483,-3.793281174
734,1,0.067268167,4.048093428,-2.749026905
735,1,-6.270115726,1.349957416,-3.946382726
736,1,-6.382376409,1.148858509,-3.007658926
737,1,-5.088830757,-0.642565025,-4.13644441
738,1,-0.010741271,4.056693644,-2.478078653
739,2,-2.166055737,-1.848154161,-0.885553187
740,2,-2.360320104,-1.225156282,-1.380497914
741,1,-2.70096773,4.169038528,-3.308680948
742,1,-3.885523617,0.689219608,-1.29914639
743,1,-1.444436707,4.302016264,-3.682471716
744,1,-1.962008175,3.267313068,-4.443338593
745,1,-1.823629135,2.331702702,-3.309420404
746,1,-5.648299575,-0.025472459,-4.077531496
747,1,-6.473557587,1.844237086,-3.927721722
748,2,-3.978615868,-3.448870542,-2.102947512
749,1,-1.362441766,3.096309033,-3.928570945
750,1,-1.628059809,1.552337909,-1.585455047
751,1,-1.288793674,3.38055941,-4.062893909
752,1,-1.168177399,2.473311154,-3.433626218
753,1,-6.253730804,0.920439637,-4.355245961
754,1,-1.638701073,4.925014143,-4.177416443
755,1,-3.08913141,4.614411333,-3.828902623
756,1,-2.301247054,3.022784131,-3.697792294
757,1,-0.050882348,1.906575139,-3.678729425
758,1,-6.242829403,2.138061126,-4.863742917
759,1,-2.066878048,1.887771368,-0.920532373
760,1,0.440180136,3.68654587,-3.339173691
761,2,-3.275801528,-0.698275386,-1.23461389
762,1,0.414251279,3.727519805,-2.91915512
763,1,1.887620367,0.774390348,-1.025789447
764,2,-5.254184128,-1.822638596,-2.071312283
765,2,1.117179474,-0.566459059,-1.10841195
766,1,-3.330128592,1.162223953,-2.889848552
767,1,1.889351992,0.756065608,-1.053954383
768,1,-0.117817318,5.860258103,-3.724794746
769,1,-1.91978732,4.627271076,-3.418139408
770,1,-6.346402645,1.387012325,-3.703108315
771,1,-1.09489436,3.558184484,-4.03761696
772,1,-2.075796792,5.288902296,-3.540167611
773,1,-4.14620911,3.160651707,-3.25364451
774,2,1.871243998,-0.108947552,-1.003558787
775,1,-4.445678586,3.481294786,-3.991100286
776,2,0.703521901,-0.670517742,-1.687569291
777,2,-3.502008131,0.378824633,-1.06868424
778,1,-2.082077252,2.957041176,-3.757263084
779,1,-5.426748885,0.139633372,-4.499946959
780,1,-6.69375081,2.5082089,-4.002647879
781,1,1.467813587,1.095369399,-0.668716694
782,1,-6.046005802,1.09180509,-4.553815218
783,1,-2.105080434,2.834582588,-3.019811147
784,1,-6.757569507,1.709926542,-3.485878054
785,2,-4.805232734,-3.46868723,-1.488578735
786,2,-0.82561066,-0.296171943,-1.151722422
787,1,-5.854667109,0.632239734,-4.376303858
788,2,0.288071897,-1.013248647,-1.290430776
789,1,-3.951093171,2.698346549,-3.755180268
790,1,-1.238435612,3.384478437,-3.886149749
791,2,-2.964214026,-0.441227207,-1.532467776
792,1,-2.089257427,4.494538964,-2.846653627
793,1,-2.703893403,4.332471051,-3.626114315
794,2,-2.027817956,-2.400465534,-1.409747807
795,2,-0.063832821,-1.135009911,-1.801957037
796,1,-2.403131508,3.236640863,-4.007153439
797,1,0.971255289,3.044723878,-2.648936755
798,1,-0.566995007,1.487343086,-2.999261431
799,2,-4.843017265,-2.145552814,-2.288542544
800,1,-2.687142042,4.162778907,-3.532527154
801,1,-6.476483261,2.007669609,-4.245155089
802,2,-0.14184226,-1.126409695,-1.531008784
803,1,-6.239905116,0.914180016,-4.579092167
804,1,-1.652161709,4.130650812,-3.483902459
805,1,-6.521536148,1.010718259,-4.500193173
806,1,-2.077154259,4.45982465,-3.042825991
807,1,-4.884496825,3.816728246,-3.326177613
808,1,-1.862249082,3.093692314,-4.152004706
809,1,-3.524392959,1.785221832,-3.384793279
810,1,-0.579342243,6.179253294,-3.684308644
811,1,-2.881406408,4.785776786,-4.027471881
812,1,-2.800592281,0.757171105,-3.569434968
813,2,-5.106939586,-1.301950526,-3.732689951
814,2,0.214345599,-0.339003309,-1.199390777
815,1,-2.726896586,4.210012463,-2.888662378
816,2,-3.913174993,0.701738851,-0.851453978
817,1,-3.349787382,4.745712585,-3.097402121
818,1,-6.254008908,1.14417732,-3.101863019
819,1,-1.030345557,2.755220936,-3.615051228
820,1,-5.685197002,0.764971846,-4.947789639
821,2,0.136008428,-0.454677652,-0.54238995
822,1,-2.895232096,4.792036407,-3.803625675
823,1,0.400425591,3.733779426,-2.695308914
824,2,-5.876000279,-0.447208721,-1.940163513
825,1,-6.071934658,1.132779025,-4.133796648
826,1,-1.908229336,2.07130512,-2.81888011
827,1,-5.133318508,0.155531496,-3.911360853
828,1,0.608150593,3.905144879,-2.893878172
829,1,-2.275335057,0.791894819,-4.288495206
830,2,-2.160869966,-1.856348948,-0.969556901
831,1,-6.561083462,1.747272027,-3.754614795
832,2,-3.291358842,-0.673691025,-0.982602747
833,1,-6.1259266,0.712388403,-4.465412292
834,1,-3.539926309,2.375432332,-3.97241053
835,2,0.210062458,-1.004648431,-1.019482523
836,1,-1.888177938,3.13466625,-3.731986136
837,1,-2.37559973,0.427997266,-4.010511435
838,1,-6.901475812,2.336843448,-3.804078621
839,1,-6.707211445,1.713845569,-3.309133894
840,1,-5.199215374,0.773848186,-4.500509673
841,2,-4.329882121,-3.793942042,-1.752911043
842,1,-2.497525869,3.674758858,-3.327341952
843,2,-0.639986211,-0.921104988,-0.516935204
844,1,-0.812996101,6.048861777,-3.065720816
845,2,1.471311958,-0.846010052,-0.402092452
846,1,-2.445810339,4.50775553,-3.647939413
847,1,0.490538198,3.690464896,-3.162429531
848,1,-1.081068672,3.551924863,-4.261463166
849,2,-4.398692169,-1.199995207,-3.884702574
850,1,-1.108354996,2.763821152,-3.344102976
851,1,-3.869966303,0.664635247,-1.551157532
852,3,2.073244816,0.149457303,-0.391002228
853,1,-1.773887172,0.84974331,-3.901052524
854,2,-0.820424889,-0.30436673,-1.235726136
855,2,-2.936562649,-0.453746449,-1.980160188
856,1,-0.740625614,1.720879158,-4.059719715
857,1,-2.691790235,4.297756737,-3.822286679
858,1,-2.114051686,5.250268955,-3.913084135
859,2,-2.503168569,-2.075210722,-1.145415498
860,2,-4.855111328,-2.157617933,-2.092861274
861,1,-6.554492699,2.016269825,-3.974206836
862,1,-4.430121273,3.456710425,-4.243111428
863,1,-0.143381122,5.100609086,-2.835108397
864,1,-6.282583947,2.185294683,-4.21987814
865,1,-1.67553133,3.748366589,-3.248900917
866,2,-0.398886484,-0.643670521,-1.620963826
867,1,-3.524368995,2.350847971,-4.224421672
868,2,-1.768714563,-2.164808757,-0.878937242
869,1,-1.31472253,3.421533346,-3.642875338
870,1,-3.586030177,0.934202668,-1.401319006
871,1,-5.91885086,0.634580329,-4.329201812
872,1,-1.678455618,4.972247699,-3.533551667
873,2,-1.556426834,-0.305884561,1.81568173
874,1,-2.315729723,3.887098246,-3.105892639
875,1,-3.512274932,2.36291309,-4.420102942
876,1,-1.470365563,4.342990199,-3.262453146
877,1,-1.531625026,3.121449684,-2.93070035
878,1,-6.138020662,0.700323284,-4.269731022
879,1,-2.056148396,2.916067241,-4.177281654
880,1,-6.366819096,1.124274148,-3.259670068
881,2,0.847882051,-1.339767772,-0.862695432
882,1,-6.693385757,1.707585948,-3.5329801
883,1,-2.234795997,2.65461692,-3.092190142
884,1,-2.68476254,3.333179106,-3.928254445
885,1,-2.718444156,1.568911176,-3.410390567
886,1,-2.717719091,4.338730672,-3.402268109
887,1,-2.923063206,4.398214006,-3.566643525
888,1,-6.874973488,2.680299916,-3.967194736
889,1,0.219986913,4.350517685,-3.414099847
890,2,-4.316209298,-2.329848914,1.910477242
891,1,-4.24712336,2.41671401,-3.709337524
892,1,-2.920795899,4.03238739,-2.913939326
893,1,-0.182001069,5.862598698,-3.6776927
894,1,-1.120823217,3.599158419,-3.61759839
895,2,-2.852540603,-1.009124484,-1.647525421
896,1,-2.257592938,5.076562908,-3.761616924
897,1,-1.323900025,3.292815136,-3.129269607
898,1,-1.273541962,3.296734162,-2.952525448
899,1,-2.507069802,3.286215015,-3.316186616
900,1,-2.400826414,3.602746527,-3.778415919
901,1,-0.179249849,1.911256329,-3.584525332
902,2,-1.261178253,-1.172707635,-1.038957129
903,1,1.382422151,2.721809661,-2.866167016
904,1,-5.711125858,0.805945782,-4.527771069
905,1,-2.210973785,1.166852029,-3.264294786
906,2,-0.939076124,-1.177070365,-1.392497355
907,2,-0.784114525,-2.113938542,-0.66703857
908,2,-1.596810639,-2.08231899,-2.058897464
909,2,-4.394065871,-3.791601447,-1.705808997
910,1,-1.50569617,3.080475749,-3.35071892
911,2,-1.153804323,-1.809803188,-1.121346927
912,1,0.003084417,4.050434023,-2.701924859
913,2,0.289896873,-1.163479909,-1.310551397
914,2,1.128584717,-0.660305705,-0.366817984
915,1,-1.742274315,4.173965342,-3.016781842
916,1,-1.693913572,2.511668371,-3.237041409
917,2,-0.772270042,-1.252558821,2.175936262
918,1,1.380719652,-0.140827379,-1.742369821
919,1,0.984545486,3.05170454,-2.639402172
920,2,-1.392439255,-1.343918351,-1.956054497
921,2,-0.808534326,-1.514400716,-1.927726008
922,1,-2.429060364,3.277614799,-3.587134869
923,1,-4.592956536,-0.576997328,-4.379647301
924,1,0.502257242,2.23741432,-3.138361811
925,3,2.200956681,0.211039281,-1.557926727
926,2,1.216699464,-0.55353655,-0.960139484
927,2,-4.311773292,-3.134556541,-2.156665503
928,2,0.533349602,-0.771332249,-0.535774006
929,1,-2.275975179,3.839864689,-3.749757415
930,2,1.937416503,-0.214592399,-0.923968856
931,2,0.71951455,-1.335086583,-0.768491339
932,2,-0.541734949,-1.493724961,-1.385881411
933,1,-1.328548218,3.427792967,-3.419029132
934,2,-0.839436349,-0.289912322,-0.927876216
935,1,-2.069316086,1.169151501,-3.348964296
936,1,-6.679925122,2.501949279,-4.226494085
937,2,-1.496111315,-1.426103145,-1.110721855
938,2,0.464902056,-1.042613081,-1.326538371
939,2,-3.735129313,-3.582866457,2.759060556
940,1,-2.613780797,4.289156521,-4.093234931
941,1,-0.631893776,2.252949409,-2.695756452
942,2,-5.157297648,-1.305869552,-3.90943411
943,2,-0.890680086,-2.372015241,-0.833007389
944,2,-0.943308344,-1.332905375,1.840301843
945,1,2.148074374,0.323664791,-1.627982075
946,1,-0.616336462,2.228365048,-2.947767594
947,1,-6.059466437,0.297441758,-3.860301234
948,2,0.142270188,-0.414934012,-1.727279005
949,2,-3.898874804,-3.475795498,-2.4020607
950,1,-4.677663895,-0.965479242,-4.353674672
951,1,-2.481140946,3.245241079,-3.736205186
952,3,2.424068559,-0.429562297,-1.305458559
953,2,0.745434301,-1.329281085,-1.188018815
954,3,2.046669429,0.209914973,-1.044195158
955,1,-1.311796857,3.258100822,-3.325441972
956,1,-5.166840196,-0.633964809,-3.865496158
957,2,-1.194368619,-0.656617456,0.582102085
958,1,-0.674728749,1.102562468,-3.470570895
959,1,-1.042813778,3.590558203,-3.888546642
960,2,0.186640754,-0.25782097,-1.387516162
961,1,0.899922166,3.006041843,-3.478282422
962,2,-1.644131586,-0.15522564,2.361412279
963,2,-1.252692951,-0.514273504,2.367215815
964,2,1.250707592,-0.426813367,-0.452860307
965,2,0.376787309,-1.149382236,-0.733216872
966,2,-4.775849732,-3.499531212,-1.964436083
967,2,-1.31500832,-0.808126061,0.401253078
968,2,1.040885912,0.220768873,-0.695793892
969,1,0.088823264,2.59189356,-2.659585825
970,2,0.511959986,-0.719069366,-1.272970649
971,2,-1.299215119,-0.800254593,0.177677675
972,2,-1.283657805,-0.824838954,-0.074333467
973,2,0.292790374,-0.987588004,-0.299249936
974,2,-4.36690238,-2.67654801,-0.308038243
975,2,-1.066913886,-1.795705514,-0.544012402
976,1,-2.208867141,2.613642984,-3.512208712
977,2,-1.400745558,-0.64333605,0.94725443
978,1,-1.264364468,3.425452372,-3.466131179
979,2,-1.138247009,-1.834387549,-1.373358069
980,2,-4.043440269,-2.848803306,0.020462044
981,1,0.002719364,4.851056975,-3.171592637
982,2,1.783129251,-0.215716707,-0.410237287
983,2,1.217119712,-0.355540854,-0.984788879
984,1,-1.3162409,1.682236417,-3.517403636
985,1,-0.220726914,1.930035192,-2.912986714
986,1,-0.634787277,2.077057504,-3.707057913
987,1,-0.09752003,1.781027121,-3.756946543
988,2,1.229989661,-0.546555888,-0.950604901
989,1,-2.017893501,2.954700581,-3.80436513
990,1,-2.285519113,3.451320846,-3.73860208
991,2,-1.072074503,-1.940032396,-1.293768138
992,2,-0.90993927,-1.628150533,-1.343939091
993,2,-0.810053347,-0.320756304,-1.403733564
994,1,0.232748078,2.56262801,-3.00580106
995,1,-0.446491897,2.204904996,-3.713510305
996,1,-1.823994188,3.132325655,-3.779088182
997,1,-5.004951007,0.150850307,-4.005564946
998,1,-5.490932635,0.141973967,-4.452844913
999,1,-2.785034967,0.732586743,-3.82144611
1000,2,-1.206481192,-1.266333929,1.442199157
1001,2,-2.864634666,-1.021189603,-1.451844151
1002,2,1.361044527,-0.384806405,-1.331004114
1003,2,-5.582290199,-0.976695714,-3.468357643
1004,2,-2.880191979,-0.996605242,-1.199833009
1005,2,-0.660907641,-2.262946613,-1.510998399
1006,1,0.656544494,2.238538628,-3.65209338
1007,1,-1.799806923,0.843937811,-3.481525048
1008,2,1.258596777,-0.374319717,-1.656327497
1009,1,-1.134283852,2.804795088,-2.924084406
1010,1,0.050518192,5.278234159,-2.809831449
1011,1,0.157262885,2.45468369,-2.841541618
1012,1,-4.11853377,3.713758604,-4.540965315
1013,2,0.242450822,-0.393855676,-1.140409898
1014,2,1.889694813,0.042359992,-0.244268468
1015,1,-3.02551871,2.172005884,-4.063142343
1016,2,-1.302273846,-0.104724506,-1.670761072
1017,2,-2.436583388,-2.045893528,-0.044481871
1018,2,-4.364682869,-3.822445429,-2.181666345
1019,2,-1.301182632,-0.814385682,0.177406872
1020,2,0.61336493,-0.605319548,-1.856757566
1021,1,-6.718180016,2.463315939,-4.599410608
1022,1,-2.063328571,4.453565029,-3.266672197
1023,1,-6.088319581,1.562296804,-3.724933414
1024,1,-1.250325524,1.661571082,-3.592670619
1025,1,-2.77549242,0.060682,-3.865384062
1026,2,-0.414443798,-0.61908616,-1.368952684
1027,1,-4.577399222,-0.601581689,-4.631658443
1028,1,-1.45398064,3.913472421,-3.671316381
1029,1,0.19873995,2.435904827,-3.513080236
1030,2,-4.385059186,-2.500870029,4.042613615
1031,2,-0.904275375,-1.148566978,-0.963742054
