"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"295",1,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"296",6,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"297",6,1,4,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,3,4,2
"298",3,3,10,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"299",6,4,9,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,4,2
"300",6,1,9,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,3,1,2
"301",1,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,2
"302",6,3,10,2,4,2,2,2,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"303",1,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"304",6,4,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"305",6,1,5,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,6,1
"306",1,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"307",6,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"308",3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,6,2
"309",6,1,9,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,4,4,2
"310",6,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,2
"311",6,4,9,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,2
"312",6,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"313",6,1,9,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"314",1,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"315",6,4,9,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,5,6
"316",6,3,10,2,1,2,2,2,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"317",6,4,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,4
"318",6,1,9,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"319",3,3,9,2,4,2,2,2,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"320",6,4,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"321",3,1,10,2,1,2,2,2,11,2,2,3,3,8,8,1,3,2,5,7,5,1
"322",6,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,2
"323",1,4,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"324",6,4,5,2,4,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,4,5
"325",1,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,2
"326",6,3,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,4
"327",6,4,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,6
"328",1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,2
"329",1,4,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"330",6,4,5,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,3,5,6
"331",1,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"332",1,4,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,4
"333",1,4,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"334",6,4,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"335",6,1,5,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,6,1
"336",6,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,6,2
"337",1,3,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,2
"338",6,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,4,5,6
"339",6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,2
"340",6,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,2
"341",1,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,2
"342",6,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,4
"343",3,1,10,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"344",1,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,2
"345",6,1,5,1,6,2,2,1,6,2,4,3,1,8,8,1,3,2,1,4,1,2
"346",6,1,10,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"347",6,3,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,4
"348",3,3,4,1,6,2,2,1,6,2,4,3,1,8,8,1,3,2,1,3,4,2
"349",6,1,5,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,4,6,6
"350",3,3,4,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,1,2
"351",3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,4,5
"352",1,4,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,2
"353",1,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"354",6,4,10,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,5
"355",5,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,4,5,6
"356",3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,5
"357",6,4,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,4,6
"358",6,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,5
"359",6,4,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,2
"360",6,1,5,1,6,2,2,1,4,2,4,3,1,8,8,1,3,2,1,4,4,2
"361",6,1,5,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,3,1,2
"362",3,3,5,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,3,1,2
"363",3,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,4,5
"364",6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,2
"365",3,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,5,6
"366",6,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,5
"367",6,1,10,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"368",1,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"369",6,1,4,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,4,2
"370",6,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,2
"371",3,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,2
"372",6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"373",5,1,5,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,6,6
"374",6,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"375",1,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,2
"376",5,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,6,6
"377",1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,4
"378",6,4,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,2
"379",1,4,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,2
"380",6,4,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,4,6
"381",6,3,9,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,4,4,2
"382",6,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"383",1,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"384",6,1,5,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,6,1
"385",6,3,5,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,4,4,6
"386",6,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,6,5
"387",6,3,5,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,1,2
"388",1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"389",6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,4
"390",1,3,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,4
"391",6,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,4
"392",1,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,2
"393",6,1,4,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,4,5,6
"394",3,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,2
"395",6,1,4,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,1,2
"396",6,3,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,4
"397",6,4,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"398",6,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,5,6
"399",6,3,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,4,6
"400",1,4,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,2
"401",1,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"402",6,4,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,5,6
"403",1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"404",6,3,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"405",6,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"406",1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,2
"407",6,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,4
"408",6,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"409",6,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,6,5
"410",6,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"411",6,3,5,1,6,2,2,1,6,2,4,1,1,8,8,1,3,2,1,3,4,2
"412",6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,4,5
"413",6,4,10,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,2
"414",6,4,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,5,2
"415",1,4,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,2
"416",6,1,9,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"417",6,3,5,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,3,4,6
"418",6,4,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,2
"419",3,1,4,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,1,2
"420",6,4,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"421",1,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"422",6,4,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,4,6
"423",3,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,2
"424",6,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,4
"425",6,3,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"426",3,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,6,5
"427",1,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,4
"428",6,3,9,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,3,1,2
"429",3,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,6
"430",6,4,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,2
"431",6,4,10,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,6,2
"432",1,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,2
"433",1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,2
"434",3,3,9,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"435",1,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"436",6,1,10,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"437",6,4,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"438",1,4,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,4
"439",6,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,5
"440",6,4,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"441",6,4,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,4
"442",6,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,6,5
"443",6,4,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"444",6,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"445",6,4,5,2,4,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,4,2
"446",6,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,2
"447",3,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,4,2
"448",1,3,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"449",6,1,5,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,6,1
"450",6,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"451",1,3,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"452",1,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,4
"453",6,1,10,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"454",1,3,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"455",6,3,4,1,6,2,2,1,4,2,4,3,1,8,8,1,3,2,1,3,1,2
"456",1,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,2
"457",1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"458",3,4,10,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,5
"459",3,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,6,5
"460",6,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"461",3,4,10,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,4,2
"462",1,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"463",6,4,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,4
"464",6,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,5,6
"465",3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,2
"466",6,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,4
"467",6,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"468",1,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"469",3,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,5
"470",6,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"471",6,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"472",3,1,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"473",5,1,4,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,6,6
"474",3,3,10,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"475",3,1,4,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,6,6
"476",6,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,6,6
"477",1,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,2
"478",6,3,9,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"479",1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"480",1,4,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"481",1,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"482",3,3,9,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"483",3,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,3,6,6
"484",3,3,9,2,1,2,2,2,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"485",3,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,6,2
"486",6,4,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"487",5,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,6,6
"488",6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,4,5
"489",6,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,4,5
"490",3,1,10,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"491",3,3,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,4,2
"492",6,3,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,4,5,6
"493",3,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,5
"494",6,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,2
"495",1,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,4
"496",3,1,9,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,4,1,2
"497",3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,4,2
"498",6,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,2
"499",1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"500",6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,2
"501",1,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"502",6,3,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,4
"503",1,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"504",1,4,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,2
"505",6,3,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,2
"506",6,3,4,1,6,2,2,1,8,2,4,3,3,8,8,1,3,2,1,4,4,2
"507",3,3,5,1,6,2,2,1,8,2,4,1,3,8,8,1,3,2,1,4,1,2
"508",6,1,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"509",3,1,4,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,5,6
"510",3,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,4,6,6
"511",1,4,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,2
"512",6,1,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"513",5,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,6
"514",6,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,4,5,6
"515",6,1,9,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,4,1,2
"516",6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,5
"517",1,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,2
"518",6,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,2
"519",6,4,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,2
"520",6,3,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"521",1,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"522",3,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,5
"523",6,3,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,4,6
"524",3,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,6,6
"525",1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,2
"526",3,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,5
"527",6,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"528",6,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,6,6
"529",3,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,6,5
"530",6,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,6,5
"531",6,3,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"532",6,4,9,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,4,2
"533",3,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,6,5
"534",3,3,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,4,2
"535",6,1,9,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,3,4,2
"536",1,4,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"537",5,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,5,6
"538",6,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,4
"539",3,3,9,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"540",6,3,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"541",3,1,4,1,6,2,2,1,8,2,4,3,1,8,8,1,3,2,1,3,4,2
"542",6,4,9,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,4,2
"543",6,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,4,2
"544",3,1,5,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,1,2
"545",6,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"546",1,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,4
"547",3,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,4,5,6
"548",6,1,10,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"549",6,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"550",3,1,5,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,6,6
"551",6,1,4,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,4,4,2
"552",6,4,10,2,4,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,4,5
"553",3,3,9,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"554",6,3,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,2
"555",3,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,6,5
"556",6,4,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,5,6
"557",6,1,9,2,4,2,2,2,11,2,2,3,3,8,8,1,3,2,5,7,5,1
"558",6,3,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,2
"559",6,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"560",1,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,2
"561",6,3,10,2,1,2,2,2,11,2,2,3,3,8,8,1,3,2,5,7,5,1
"562",6,3,10,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"563",6,1,9,1,6,2,2,1,6,2,4,1,3,8,8,1,3,2,1,3,4,2
"564",1,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"565",6,4,9,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,3,5,2
"566",6,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"567",3,3,4,1,6,2,2,1,5,2,4,3,1,8,8,1,3,2,1,3,4,2
"568",6,3,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,4,2
"569",1,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"570",6,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,4
"571",3,1,10,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"572",6,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,2
"573",1,4,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,2
"574",6,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,6,2
"575",6,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,2
"576",6,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,5,6
"577",6,3,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,2
"578",6,4,10,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,6,2
"579",6,3,5,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,4,4,2
"580",6,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"581",6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"582",6,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,2
"583",6,4,10,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,6,2
"584",3,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,2
"585",6,4,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"586",5,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,3,5,6
"587",3,1,5,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,6,6
"588",5,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,5,6
"589",6,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"590",6,3,9,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,4,6
