"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"283",1,6,3,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"284",1,1,4,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"285",1,3,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,4,2
"286",1,1,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,4
"287",1,1,4,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"288",1,6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,6,5
"289",1,3,1,4,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,6,6
"290",1,6,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,3,6,6
"291",1,1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"292",1,6,3,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"293",1,1,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,2
"294",1,6,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,4
"295",1,1,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"296",1,6,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"297",1,6,1,4,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,3,4,2
"298",1,3,3,10,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"299",2,6,4,9,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,4,2
"300",1,6,1,9,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,3,1,2
"301",1,1,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,2
"302",1,6,3,10,2,4,2,2,2,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"303",1,1,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"304",1,6,4,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"305",1,6,1,5,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,6,1
"306",1,1,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"307",1,6,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"308",1,3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,6,2
"309",1,6,1,9,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,4,4,2
"310",1,6,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,2
"311",2,6,4,9,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,2
"312",1,6,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"313",1,6,1,9,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"314",1,1,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"315",2,6,4,9,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,5,6
"316",1,6,3,10,2,1,2,2,2,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"317",1,6,4,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,4
"318",1,6,1,9,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"319",1,3,3,9,2,4,2,2,2,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"320",1,6,4,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"321",1,3,1,10,2,1,2,2,2,11,2,2,3,3,8,8,1,3,2,5,7,5,1
"322",1,6,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,2
"323",1,1,4,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"324",1,6,4,5,2,4,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,4,5
"325",1,1,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,2
"326",1,6,3,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,4
"327",2,6,4,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,6
"328",1,1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,2
"329",1,1,4,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"330",2,6,4,5,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,3,5,6
"331",1,1,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"332",1,1,4,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,4
"333",1,1,4,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"334",1,6,4,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"335",1,6,1,5,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,6,1
"336",1,6,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,6,2
"337",1,1,3,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,2
"338",1,6,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,4,5,6
"339",1,6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,2
"340",1,6,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,2
"341",1,1,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,2
"342",1,6,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,4
"343",1,3,1,10,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"344",1,1,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,2
"345",1,6,1,5,1,6,2,2,1,6,2,4,3,1,8,8,1,3,2,1,4,1,2
"346",1,6,1,10,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"347",1,6,3,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,4
"348",1,3,3,4,1,6,2,2,1,6,2,4,3,1,8,8,1,3,2,1,3,4,2
"349",1,6,1,5,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,4,6,6
"350",1,3,3,4,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,1,2
"351",1,3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,4,5
"352",1,1,4,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,2
"353",1,1,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"354",1,6,4,10,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,5
"355",1,5,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,4,5,6
"356",1,3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,5
"357",2,6,4,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,4,6
"358",1,6,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,5
"359",1,6,4,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,2
"360",1,6,1,5,1,6,2,2,1,4,2,4,3,1,8,8,1,3,2,1,4,4,2
"361",1,6,1,5,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,3,1,2
"362",1,3,3,5,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,3,1,2
"363",1,3,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,4,5
"364",1,6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,2
"365",1,3,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,5,6
"366",1,6,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,5
"367",1,6,1,10,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"368",1,1,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"369",1,6,1,4,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,4,2
"370",1,6,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,2
"371",1,3,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,2
"372",1,6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"373",1,5,1,5,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,6,6
"374",1,6,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"375",1,1,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,2
"376",1,5,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,6,6
"377",1,1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,4
"378",1,6,4,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,2
"379",1,1,4,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,2
"380",2,6,4,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,4,6
"381",1,6,3,9,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,4,4,2
"382",1,6,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"383",1,1,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
"384",1,6,1,5,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,6,1
"385",2,6,3,5,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,4,4,6
"386",1,6,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,6,5
"387",1,6,3,5,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,1,2
"388",1,1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"389",1,6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,4
"390",1,1,3,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,4
"391",1,6,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,4
"392",1,1,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,2
"393",1,6,1,4,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,4,5,6
"394",1,3,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,2
"395",1,6,1,4,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,1,2
"396",1,6,3,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,4
"397",1,6,4,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"398",1,6,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,5,6
"399",2,6,3,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,4,6
"400",1,1,4,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,2
"401",1,1,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"402",2,6,4,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,5,6
"403",1,1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"404",1,6,3,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"405",1,6,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"406",1,1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,2
"407",1,6,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,4
"408",1,6,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"409",1,6,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,6,5
"410",1,6,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"411",1,6,3,5,1,6,2,2,1,6,2,4,1,1,8,8,1,3,2,1,3,4,2
"412",1,6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,4,5
"413",1,6,4,10,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,2
"414",2,6,4,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,5,2
"415",1,1,4,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,2
"416",1,6,1,9,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"417",2,6,3,5,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,3,4,6
"418",1,6,4,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,2
"419",1,3,1,4,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,1,2
"420",1,6,4,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"421",1,1,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"422",2,6,4,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,4,6
"423",1,3,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,2
"424",1,6,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,4
"425",1,6,3,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"426",1,3,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,6,5
"427",1,1,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,4
"428",1,6,3,9,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,3,1,2
"429",1,3,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,6
"430",1,6,4,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,2
"431",1,6,4,10,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,6,2
"432",1,1,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,2
"433",1,1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,2
"434",1,3,3,9,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"435",1,1,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"436",1,6,1,10,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"437",1,6,4,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"438",1,1,4,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,4
"439",1,6,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,5
"440",1,6,4,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"441",1,6,4,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,4
"442",1,6,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,6,5
"443",1,6,4,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"444",1,6,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"445",1,6,4,5,2,4,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,4,2
"446",1,6,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,3,2
"447",1,3,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,4,2
"448",1,1,3,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"449",1,6,1,5,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,6,1
"450",1,6,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"451",1,1,3,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"452",1,1,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,4
"453",1,6,1,10,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"454",1,1,3,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"455",1,6,3,4,1,6,2,2,1,4,2,4,3,1,8,8,1,3,2,1,3,1,2
"456",1,1,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,2
"457",1,1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"458",1,3,4,10,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,5
"459",1,3,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,6,5
"460",1,6,3,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"461",1,3,4,10,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,4,2
"462",1,1,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"463",1,6,4,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,4
"464",1,6,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,5,6
"465",1,3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,2
"466",1,6,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,4
"467",1,6,3,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"468",1,1,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"469",1,3,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,5
"470",1,6,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"471",1,6,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"472",1,3,1,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"473",1,5,1,4,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,6,6
"474",1,3,3,10,2,4,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"475",1,3,1,4,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,6,6
"476",1,6,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,6,6
"477",1,1,4,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,2
"478",1,6,3,9,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"479",1,1,4,10,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"480",1,1,4,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"481",1,1,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,4,2
"482",1,3,3,9,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"483",1,3,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,3,6,6
"484",1,3,3,9,2,1,2,2,2,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"485",1,3,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,6,2
"486",1,6,4,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"487",1,5,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,6,6
"488",1,6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,4,5
"489",1,6,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,4,5
"490",1,3,1,10,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"491",2,3,3,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,4,2
"492",2,6,3,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,4,5,6
"493",1,3,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,5
"494",1,6,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,4,2
"495",1,1,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,4
"496",1,3,1,9,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,4,1,2
"497",1,3,4,5,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,4,2
"498",1,6,4,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,4,4,2
"499",1,1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"500",1,6,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,3,2
"501",1,1,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,2
"502",1,6,3,9,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,3,3,4
"503",1,1,3,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"504",1,1,4,10,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,2
"505",2,6,3,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,2
"506",1,6,3,4,1,6,2,2,1,8,2,4,3,3,8,8,1,3,2,1,4,4,2
"507",1,3,3,5,1,6,2,2,1,8,2,4,1,3,8,8,1,3,2,1,4,1,2
"508",1,6,1,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"509",1,3,1,4,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,5,6
"510",1,3,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,4,6,6
"511",1,1,4,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,2
"512",1,6,1,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"513",1,5,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,6
"514",1,6,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,4,5,6
"515",1,6,1,9,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,4,1,2
"516",1,6,4,5,2,4,2,1,1,6,1,5,3,4,8,8,1,3,2,5,3,6,5
"517",1,1,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,2
"518",1,6,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,2
"519",1,6,4,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,3,2
"520",1,6,3,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,4
"521",1,1,3,9,2,4,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"522",1,3,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,6,5
"523",2,6,3,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,4,6
"524",1,3,1,4,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,6,6
"525",1,1,3,10,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,2
"526",1,3,4,5,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,4,5
"527",1,6,3,10,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,4,4,4
"528",1,6,1,5,1,6,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,6,6
"529",1,3,4,10,2,1,2,1,1,11,1,5,3,4,8,8,1,3,2,5,4,6,5
"530",1,6,4,5,2,1,2,1,1,6,1,5,3,4,8,8,1,3,2,5,4,6,5
"531",1,6,3,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,2
"532",2,6,4,9,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,4,2
"533",1,3,4,5,2,4,2,1,1,11,1,5,3,4,8,8,1,3,2,5,3,6,5
"534",2,3,3,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,4,2
"535",1,6,1,9,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,3,4,2
"536",1,1,4,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"537",1,5,1,5,1,6,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,5,6
"538",1,6,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,4
"539",1,3,3,9,2,1,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"540",1,6,3,10,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,4,4
"541",1,3,1,4,1,6,2,2,1,8,2,4,3,1,8,8,1,3,2,1,3,4,2
"542",2,6,4,9,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,4,2
"543",1,6,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,4,2
"544",1,3,1,5,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,1,2
"545",1,6,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,4,4
"546",1,1,4,10,2,4,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,4
"547",1,3,1,4,1,6,2,1,2,3,1,4,3,3,8,8,1,3,2,5,4,5,6
"548",1,6,1,10,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,7,5,1
"549",1,6,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"550",1,3,1,5,1,6,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,6,6
"551",1,6,1,4,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,4,4,2
"552",1,6,4,10,2,4,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,4,5
"553",1,3,3,9,2,4,2,2,2,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"554",1,6,3,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,2
"555",1,3,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,3,6,5
"556",2,6,4,5,2,7,2,1,2,5,1,4,3,3,8,8,1,3,2,5,3,5,6
"557",1,6,1,9,2,4,2,2,2,11,2,2,3,3,8,8,1,3,2,5,7,5,1
"558",1,6,3,9,2,4,2,1,1,11,1,3,3,3,8,8,1,3,2,5,3,3,2
"559",1,6,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,4
"560",1,1,3,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,2
"561",1,6,3,10,2,1,2,2,2,11,2,2,3,3,8,8,1,3,2,5,7,5,1
"562",1,6,3,10,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,7,5,1
"563",1,6,1,9,1,6,2,2,1,6,2,4,1,3,8,8,1,3,2,1,3,4,2
"564",1,1,3,9,2,1,2,1,1,11,1,3,3,3,8,8,1,3,2,5,4,4,4
"565",2,6,4,9,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,3,5,2
"566",1,6,4,10,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,3,2
